"","person_id","p_violence_raw","p_recid_raw","p_fail_to_appear_raw","p_current_age","cq_fail_appear_two_yr","cq_fail_appear_two_plus","p_yrs5_felcount_person","p_felony_count_person","cq_prior_conviction_F","p_misdem_count_5yrs","p_misdem_count_person","cq_prior_conviction_M","p_drug_count_5yrs","p_drug_count_person","p_yrs5_trafcount_person","p_traffic_count_person","prior_conviction_T","p_current_violent_offense","p_prison_visits","p_prison_time","p_jail_visits","p_jail_time","cq_violent_conviction","p_marital_status","p_sex","p_race","p_numcases","corrected_age"
"5241",7502,-2.94,-0.66,22,40,0,0,4,4,2,18,18,16,1,1,0,0,0,1,1,391,11,427.334861111111,9,5,1,1,19,-3.74349497872172
"5242",7504,-3.55,-2.11,15,46,0,0,0,0,0,0,0,0,0,0,6,6,4,0,0,NA,1,0.817453703703704,0,3,2,1,5,-3.9740423744953
"5243",7506,-2.64,-1.15,12,28,0,0,0,0,0,0,0,0,0,0,2,2,NA,0,0,NA,1,1.00287037037037,0,1,1,2,2,-3.0867555891354
"5244",7510,-2.95,-1.48,12,31,0,0,0,0,0,0,0,0,0,0,4,5,3,0,0,NA,1,0.57025462962963,0,1,1,2,3,-3.29628301271575
"5245",7512,-1.9,-0.79,13,21,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,NA,1,0.288414351851852,0,1,1,1,1,-2.36976803238571
"5246",7513,-1.07,-0.18,14,20,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,NA,2,2.49138888888889,1,1,1,2,1,-2.23173999352309
"5247",7514,-3.05,-0.34,19,41,0,0,0,0,0,1,3,3,0,0,0,1,0,1,0,NA,3,207.799502314815,2,2,1,1,3,-3.78391606866848
"5248",7516,-1.52,0.18,21,34,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1204,2,58.0009606481481,0,2,1,2,1,-3.46837733367982
"5249",7518,-2.6,-1.43,11,24,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,NA,1,0.913206018518518,0,1,1,6,4,-2.72482618216106
"5250",7519,-2.64,-0.51,15,27,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,NA,1,21.7651967592593,1,1,1,2,1,-3.0062675861412
"5251",7522,-2.95,-1.35,16,34,0,0,2,3,3,0,5,4,0,0,1,8,NA,1,1,1483,5,322.662951388889,1,1,1,2,10,-3.46837733367982
"5252",7523,-2.65,-1.39,17,25,0,0,0,0,0,1,1,0,0,0,3,3,2,1,0,NA,1,0.664594907407407,1,1,1,2,2,-2.82592263873672
"5253",7528,-2.1,0.04,20,29,0,0,0,0,0,9,9,6,0,0,8,8,1,0,0,NA,4,157.311238425926,0,1,1,2,6,-3.16156316138986
"5254",7530,-1.32,0.21,24,42,NA,NA,2,5,5,6,8,6,4,7,2,3,NA,1,0,NA,1,1.99946759259259,2,1,2,2,10,-3.82336816649141
"5255",7533,-2.97,-1.3,15,42,0,0,0,6,4,0,1,0,0,4,3,3,2,0,0,NA,4,11.1650694444444,0,1,1,3,3,-3.82336816649141
"5256",7534,-2.77,-1.5,21,42,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,NA,3,26.4539467592593,1,6,1,1,1,-3.82336816649141
"5257",7536,-3.16,-1.65,13,37,0,0,0,0,0,2,2,2,0,0,1,1,0,0,0,NA,2,7.87939814814815,0,6,1,1,1,-3.61445869906053
"5258",7537,-3.06,-1.86,18,35,NA,NA,1,3,0,2,3,1,0,0,10,12,8,1,0,NA,2,1.98787037037037,2,2,1,3,11,-3.51946813438919
"5259",7537,-2.42,-1.26,14,35,NA,NA,1,3,0,2,3,1,0,0,10,12,8,1,0,NA,2,1.98787037037037,2,3,1,3,11,-3.51946813438919
"5260",7539,-4.04,-2.45,16,54,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,NA,1,2.29987268518519,0,2,1,6,1,-4.24568616591301
"5261",7540,-2.13,0.24,25,29,0,0,2,5,6,2,10,7,1,4,4,9,1,1,2,3072,2,547.924988425926,1,1,1,2,8,-3.16156316138986
"5262",7540,-1.88,0,29,29,0,0,2,5,6,2,10,7,1,4,4,9,1,1,2,3072,2,547.924988425926,1,1,1,2,8,-3.16156316138986
"5263",7541,-3.41,-1.4,25,60,0,0,2,4,1,9,10,2,0,0,0,0,0,1,0,NA,2,13.069375,2,1,1,1,8,-4.39268798046414
"5264",7542,-2.63,-0.13,25,64,0,0,0,11,7,3,10,7,0,7,2,3,NA,1,0,NA,2,183.820960648148,5,1,2,2,15,-4.42905504796311
"5265",7545,-2.1,-0.43,14,22,0,0,0,0,0,4,4,1,0,0,2,2,0,0,0,NA,1,0.84130787037037,0,1,1,1,5,-2.49745946014858
"5266",7546,-1.14,0.99,15,18,0,0,2,2,2,2,2,2,3,3,2,4,4,0,1,1357,2,141.601064814815,0,4,1,1,6,-1.92149873255189
"5267",7548,-3.29,-1.92,12,34,0,0,0,0,0,0,0,0,0,0,1,1,NA,0,0,NA,1,13.1332638888889,0,1,1,2,1,-3.46837733367982
"5268",7555,-3.98,-2.47,11,62,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,NA,1,0.998287037037037,0,2,2,1,1,-4.41921943418205
"5269",7557,-1.11,0.48,20,28,0,0,0,0,0,0,1,1,0,0,0,4,4,0,2,630,2,156.786273148148,0,1,1,2,2,-3.0867555891354
"5270",7560,-2.29,-0.05,22,22,0,0,2,2,0,0,0,0,2,2,4,4,NA,0,0,NA,1,19.2532638888889,0,1,1,1,3,-2.49745946014858
"5271",7561,-1.16,0.49,23,30,0,0,1,5,2,5,11,8,1,1,3,10,4,1,1,815,1,117.758831018519,5,1,1,1,10,-3.23123437142032
"5272",7562,-1.54,-0.3,13,24,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,NA,1,1.1437037037037,1,1,1,2,2,-2.72482618216106
"5273",7565,-3.24,-0.77,19,45,1,0,0,0,0,2,2,2,0,0,1,1,0,0,0,NA,3,36.7185532407407,0,1,1,2,2,-3.93726406375938
"5274",7566,-4.31,-2.97,13,59,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,NA,1,2.14305555555556,0,1,1,2,2,-4.37427991015703
"5275",7569,-3.85,-2.2,12,44,0,1,0,0,0,0,0,0,0,0,2,2,1,0,0,NA,1,1.20967592592593,0,4,1,2,2,-3.89993708340941
"5276",7572,-2.1,-0.26,25,48,5,1,2,2,1,11,12,5,1,1,14,18,NA,0,0,NA,2,2.98868055555556,0,1,1,1,16,-4.04604028434019
"5277",7573,-1.64,0.33,28,30,0,0,4,8,5,5,16,13,3,5,1,14,NA,0,1,462,4,28.3809375,0,2,1,2,18,-3.23123437142032
"5278",7575,-1.8,-0.77,22,32,0,0,2,2,1,2,3,3,0,0,1,1,1,1,1,363,1,140.199976851852,6,1,1,2,4,-3.35719260373834
"5279",7577,-2.25,-1.16,11,22,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,NA,1,0.0913194444444444,0,1,2,3,3,-2.49745946014858
"5280",7578,-3.55,-1.58,19,42,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,NA,1,16.9588425925926,0,6,2,2,2,-3.82336816649141
"5281",7579,-1.66,-1.04,16,28,0,1,1,1,1,7,8,4,0,0,4,5,2,1,0,NA,5,195.360173611111,1,1,1,2,9,-3.0867555891354
"5282",7581,-2.82,-1.54,20,26,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,NA,1,0.0208796296296296,0,1,1,2,4,-2.91952480886474
"5283",7583,-1.42,-0.21,23,27,0,0,0,3,2,1,3,2,0,0,7,10,2,1,1,78,2,87.0283564814815,2,1,1,2,7,-3.0062675861412
"5284",7586,-3.79,-2.27,12,42,0,0,1,1,NA,0,0,0,0,0,5,5,3,1,0,NA,1,5.21297453703704,1,2,1,6,5,-3.82336816649141
"5285",7589,-2.19,-0.82,15,24,0,0,2,2,2,1,1,0,0,0,0,0,0,1,0,NA,2,150.214780092593,2,1,1,2,2,-2.72482618216106
"5286",7590,-1.96,-0.17,27,50,0,1,2,18,12,8,32,22,4,12,5,22,NA,1,4,1395,2,66.2725231481481,9,2,1,2,36,-4.11580265710674
"5287",7591,-0.81,0.58,14,18,2,0,2,2,2,2,2,2,0,0,1,1,1,1,0,NA,5,189.629768518518,2,1,1,2,4,-1.92149873255189
"5288",7592,-2,-0.95,11,21,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,NA,1,16.0522222222222,0,1,1,1,1,-2.36976803238571
"5289",7593,-2.92,-1.15,15,39,0,0,0,1,0,0,1,0,0,2,0,5,5,0,0,NA,2,1.46123842592593,0,1,1,3,4,-3.70192412845671
"5290",7596,-2.69,-1.27,18,27,0,0,0,3,3,2,3,1,1,1,18,19,5,1,0,NA,1,26.2178356481481,7,1,1,2,18,-3.0062675861412
"5291",7598,-1.68,-0.78,13,25,0,0,0,1,1,0,2,2,0,1,7,10,8,1,0,NA,1,0.939502314814815,1,4,1,5,7,-2.82592263873672
"5292",7600,-2.03,-0.33,13,23,0,0,0,0,0,1,1,1,0,0,7,7,5,0,0,NA,2,17.2832986111111,0,1,1,2,4,-2.61557027051489
"5293",7601,-2,-0.36,17,22,0,0,0,0,0,0,1,NA,0,0,0,1,NA,0,0,NA,1,0.929444444444444,0,1,1,3,3,-2.49745946014858
"5294",7602,-1.89,-0.1,17,30,2,0,0,6,5,3,13,8,0,3,6,21,9,1,1,828,4,2.04309027777778,2,1,1,2,16,-3.23123437142032
"5295",7604,-3.96,-2.2,19,57,1,0,0,0,0,1,1,0,0,0,3,3,2,0,0,NA,3,64.801412037037,0,1,1,1,3,-4.32915136921858
"5296",7605,-3.51,-2.25,13,48,0,0,0,0,0,2,2,1,0,0,5,5,2,1,0,NA,4,40.1355555555556,1,1,1,2,5,-4.04604028434019
"5297",7605,-3.32,-2.15,20,48,0,0,0,0,0,2,2,1,0,0,5,5,2,1,0,NA,4,40.1355555555556,1,1,1,2,5,-4.04604028434019
"5298",7606,-2.17,-0.2,32,34,3,0,7,9,7,9,10,7,7,7,19,19,NA,1,2,1025,6,474.084386574074,1,1,1,1,17,-3.46837733367982
"5299",7607,-2.14,-1.08,12,21,0,0,0,0,0,1,1,1,0,0,3,3,3,0,0,NA,1,0.953923611111111,0,1,2,2,3,-2.36976803238571
"5300",7610,-2.92,0.1,21,44,0,0,0,3,3,1,3,3,0,5,0,4,1,0,1,279,2,17.3599074074074,0,1,2,1,5,-3.89993708340941
"5301",7611,-2.26,-0.11,34,45,0,0,6,30,NA,5,17,10,0,13,2,7,NA,1,11,4432,2,195.212789351852,16,1,1,1,31,-3.93726406375938
"5302",7612,-3.7,-1.54,14,57,0,0,0,2,1,0,1,0,0,0,1,1,0,1,0,NA,1,6.74731481481481,2,1,1,1,3,-4.32915136921858
"5303",7614,-2.5,-0.58,15,30,NA,NA,0,0,0,4,5,2,0,1,5,10,1,0,0,NA,3,353.7946875,0,1,1,6,9,-3.23123437142032
"5304",7615,-2.59,-1.57,14,32,0,0,0,0,0,0,0,0,0,0,5,5,4,0,0,NA,1,0.299791666666667,0,1,1,2,2,-3.35719260373834
"5305",7617,-2.21,-0.71,21,30,0,0,0,1,1,0,5,3,0,1,0,5,3,1,0,NA,2,4.21293981481481,1,1,2,1,6,-3.23123437142032
"5306",7621,-3.23,-1.27,22,38,0,0,0,2,2,0,2,1,0,0,1,6,5,1,0,NA,1,2.07900462962963,4,3,1,6,5,-3.6589924746523
"5307",7622,-0.58,1.17,24,21,3,0,2,2,1,0,3,3,0,0,0,3,3,1,3,2555,6,498.187951388889,2,1,1,2,3,-2.36976803238571
"5308",7625,-2.84,-0.9,14,29,0,0,0,0,0,0,0,0,0,0,3,3,2,0,0,NA,2,1.86238425925926,0,1,1,6,2,-3.16156316138986
"5309",7626,-2.02,-1.24,11,19,0,0,0,0,0,1,1,0,0,0,9,9,3,0,0,NA,1,0.68130787037037,0,1,2,1,4,-2.08258907483073
"5310",7627,-1.92,-0.98,13,20,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,NA,1,0.0396296296296296,1,1,2,2,1,-2.23173999352309
"5311",7628,-1.34,0.06,14,19,0,0,4,4,3,7,7,4,0,0,0,0,0,1,1,1660,1,189.982337962963,8,1,1,2,2,-2.08258907483073
"5312",7629,-1.86,-0.29,28,44,0,0,2,4,NA,1,1,NA,0,0,0,0,0,1,3,4462,1,14.0948263888889,4,2,1,3,5,-3.89993708340941
"5313",7630,-2.78,-1.01,16,38,0,0,0,2,1,1,3,2,0,2,7,9,4,0,0,NA,1,1.20880787037037,0,1,1,3,7,-3.6589924746523
"5314",7631,-1.94,-0.51,15,21,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,NA,5,110.243877314815,0,1,1,1,2,-2.36976803238571
"5315",7632,-3.41,-2.21,16,54,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,NA,1,0.638113425925926,0,1,1,1,1,-4.24568616591301
"5316",7634,-3.21,-1.73,15,34,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,NA,1,0.194826388888889,0,1,1,2,2,-3.46837733367982
"5317",7635,-4.09,-2.45,15,59,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,NA,2,39.2233796296296,0,1,1,1,1,-4.37427991015703
"5318",7636,-3.03,-1.52,16,35,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,NA,1,1.10700231481481,0,1,2,2,2,-3.51946813438919
"5319",7638,-2.93,-1.55,12,33,NA,NA,0,0,0,2,4,4,0,0,7,9,5,1,0,NA,2,2.00034722222222,1,2,1,3,9,-3.41441638792349
"5320",7638,-2.98,-1.3,14,33,NA,NA,0,0,0,2,4,4,0,0,7,9,5,1,0,NA,2,2.00034722222222,1,2,1,3,9,-3.41441638792349
"5321",7639,-2.81,-0.96,12,30,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,NA,1,1.15440972222222,0,1,1,2,3,-3.23123437142032
"5322",7641,-3.87,-2.27,14,50,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,NA,1,0.759872685185185,0,1,1,1,2,-4.11580265710674
"5323",7642,-2.25,-0.05,41,44,0,0,7,14,13,5,11,9,2,4,0,6,5,1,1,629,1,65.0624884259259,10,3,1,2,23,-3.89993708340941
"5324",7644,-1.64,0.21,18,19,0,0,2,2,0,2,2,2,3,3,0,0,0,1,0,NA,4,64.7358796296296,1,1,1,2,4,-2.08258907483073
"5325",7644,-1.64,0.21,14,19,0,0,2,2,0,2,2,2,3,3,0,0,0,1,0,NA,4,64.7358796296296,1,1,1,2,4,-2.08258907483073
"5326",7644,-1.64,0.16,18,19,0,0,2,2,0,2,2,2,3,3,0,0,0,1,0,NA,4,64.7358796296296,1,1,1,2,4,-2.08258907483073
"5327",7644,-1.64,0.16,14,19,0,0,2,2,0,2,2,2,3,3,0,0,0,1,0,NA,4,64.7358796296296,1,1,1,2,4,-2.08258907483073
"5328",7644,-1.41,0.21,18,19,0,0,2,2,0,2,2,2,3,3,0,0,0,1,0,NA,4,64.7358796296296,1,1,1,2,4,-2.08258907483073
"5329",7644,-1.41,0.21,14,19,0,0,2,2,0,2,2,2,3,3,0,0,0,1,0,NA,4,64.7358796296296,1,1,1,2,4,-2.08258907483073
"5330",7644,-1.41,0.16,18,19,0,0,2,2,0,2,2,2,3,3,0,0,0,1,0,NA,4,64.7358796296296,1,1,1,2,4,-2.08258907483073
"5331",7644,-1.41,0.16,14,19,0,0,2,2,0,2,2,2,3,3,0,0,0,1,0,NA,4,64.7358796296296,1,1,1,2,4,-2.08258907483073
"5332",7644,-1.64,0.21,18,19,0,0,2,2,0,2,2,2,3,3,0,0,0,1,0,NA,4,64.7358796296296,1,1,1,2,4,-2.08258907483073
"5333",7644,-1.64,0.21,14,19,0,0,2,2,0,2,2,2,3,3,0,0,0,1,0,NA,4,64.7358796296296,1,1,1,2,4,-2.08258907483073
"5334",7644,-1.64,0.16,18,19,0,0,2,2,0,2,2,2,3,3,0,0,0,1,0,NA,4,64.7358796296296,1,1,1,2,4,-2.08258907483073
"5335",7644,-1.64,0.16,14,19,0,0,2,2,0,2,2,2,3,3,0,0,0,1,0,NA,4,64.7358796296296,1,1,1,2,4,-2.08258907483073
"5336",7644,-1.41,0.21,18,19,0,0,2,2,0,2,2,2,3,3,0,0,0,1,0,NA,4,64.7358796296296,1,1,1,2,4,-2.08258907483073
"5337",7644,-1.41,0.21,14,19,0,0,2,2,0,2,2,2,3,3,0,0,0,1,0,NA,4,64.7358796296296,1,1,1,2,4,-2.08258907483073
"5338",7644,-1.41,0.16,18,19,0,0,2,2,0,2,2,2,3,3,0,0,0,1,0,NA,4,64.7358796296296,1,1,1,2,4,-2.08258907483073
"5339",7644,-1.41,0.16,14,19,0,0,2,2,0,2,2,2,3,3,0,0,0,1,0,NA,4,64.7358796296296,1,1,1,2,4,-2.08258907483073
"5340",7647,-2.82,-0.55,15,67,0,0,0,2,1,0,0,0,0,0,0,2,0,0,0,NA,1,0.231736111111111,0,1,1,2,2,-4.40361396711856
"5341",7649,-3.69,-1.98,15,45,0,0,0,0,0,2,5,2,2,2,4,11,5,0,0,NA,2,4.12340277777778,0,1,1,2,7,-3.93726406375938
"5342",7650,-2.67,-0.57,19,39,0,0,1,1,1,0,0,0,1,1,5,6,3,0,0,NA,3,58.7050462962963,0,6,1,1,6,-3.70192412845671
"5343",7652,-1.26,0.12,22,23,0,0,2,2,2,7,7,6,1,1,9,10,6,0,0,NA,9,36.3985300925926,0,1,1,2,13,-2.61557027051489
"5344",7653,-1.58,0.02,17,22,0,0,7,7,5,2,2,1,2,2,6,6,1,1,1,291,5,225.181134259259,5,1,1,2,8,-2.49745946014858
"5345",7654,-2.51,-0.53,19,39,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,NA,1,2.8293287037037,0,1,1,2,1,-3.70192412845671
"5346",7655,-4.03,-2.04,14,53,0,0,0,3,0,0,4,1,0,3,1,1,1,1,0,NA,1,5.30796296296296,2,3,1,6,5,-4.21478216416099
"5347",7658,-2.18,-0.82,15,22,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,NA,1,1.76876157407407,0,1,1,2,1,-2.49745946014858
"5348",7660,-2.2,-1.19,13,21,0,0,0,0,0,0,0,0,0,0,3,3,2,0,0,NA,1,1.04408564814815,0,1,1,2,3,-2.36976803238571
"5349",7661,-1.96,0.41,31,46,NA,NA,6,13,9,30,45,31,5,16,1,3,NA,1,0,NA,8,331.65318287037,3,1,2,1,50,-3.9740423744953
"5350",7662,-2.96,-1.32,14,29,1,0,0,0,0,0,1,0,0,0,4,11,NA,0,0,NA,1,1.13137731481481,0,1,1,3,8,-3.16156316138986
"5351",7664,-2.51,-0.55,14,24,0,0,4,4,4,3,3,3,0,0,1,1,NA,1,0,NA,4,127.493506944444,1,1,1,2,6,-2.72482618216106
"5352",7667,-2.55,-1.11,20,34,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,NA,1,0.70931712962963,0,1,1,1,2,-3.46837733367982
"5353",7669,-3.67,-2.13,11,42,0,0,0,0,0,0,0,0,0,0,8,8,5,0,0,NA,1,0.154965277777778,0,1,1,2,8,-3.82336816649141
"5354",7670,-1.63,0.03,21,24,0,0,3,8,7,0,0,0,0,0,11,11,10,1,0,NA,4,103.960416666667,5,1,1,2,11,-2.72482618216106
"5355",7671,-1.48,-0.36,16,23,0,0,1,1,1,0,0,0,1,1,7,7,5,0,1,558,1,371.199594907407,0,1,1,3,5,-2.61557027051489
"5356",7672,-3.94,-2.41,11,45,0,0,0,0,0,0,0,0,0,0,6,6,1,0,0,NA,1,0.771041666666667,0,2,1,6,4,-3.93726406375938
"5357",7677,-2.22,-1.27,14,26,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,NA,1,0.830983796296296,0,2,2,1,2,-2.91952480886474
"5358",7678,-0.83,0.06,20,27,2,0,3,3,2,8,11,NA,3,3,1,2,0,1,2,1446,3,251.191597222222,1,1,1,2,10,-3.0062675861412
"5359",7678,-1.09,0.2,19,27,2,0,3,3,2,8,11,NA,3,3,1,2,0,1,2,1446,3,251.191597222222,1,1,1,2,10,-3.0062675861412
"5360",7679,-3.67,-0.96,17,56,0,0,1,2,2,1,1,1,1,1,7,7,3,1,0,NA,2,83.6790740740741,1,4,1,1,6,-4.3031289881357
"5361",7681,-3.97,-2.63,14,52,0,0,0,0,0,1,1,1,0,0,3,3,2,0,0,NA,2,5.43275462962963,0,1,1,6,4,-4.18271693652911
"5362",7683,-2.13,-0.18,16,22,0,0,0,0,0,3,3,3,0,0,4,4,3,1,0,NA,2,2.81511574074074,3,1,2,2,4,-2.49745946014858
"5363",7684,-1.86,-0.55,17,25,NA,NA,0,0,0,6,6,5,0,0,3,3,0,1,0,NA,3,2.75875,4,1,2,2,6,-2.82592263873672
"5364",7686,-3.82,-2.25,11,46,0,0,0,0,0,0,0,0,0,0,3,3,1,0,0,NA,1,21.2972569444444,0,2,1,6,1,-3.9740423744953
"5365",7689,-1.4,0.26,30,25,0,0,1,2,0,7,8,5,4,4,7,10,NA,1,1,311,5,153.416284722222,1,1,1,2,11,-2.82592263873672
"5366",7690,-2.17,-0.83,26,44,1,3,2,2,0,21,24,17,0,0,20,23,2,0,0,NA,4,2.50363425925926,0,2,1,1,14,-3.89993708340941
"5367",7692,-2.28,-0.62,22,42,0,0,3,4,2,0,1,1,0,2,0,0,0,1,0,NA,1,2.98003472222222,2,1,1,1,3,-3.82336816649141
"5368",7693,-0.99,-0.03,21,19,0,0,4,4,3,6,6,3,5,5,5,5,1,1,0,NA,5,269.48400462963,4,1,1,2,6,-2.08258907483073
"5369",7693,-1.28,0.06,18,19,0,0,4,4,3,6,6,3,5,5,5,5,1,1,0,NA,5,269.48400462963,4,1,1,2,6,-2.08258907483073
"5370",7697,-2.66,-1.31,11,27,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,NA,1,0.642314814814815,0,2,1,2,2,-3.0062675861412
"5371",7698,-1,0.22,31,32,0,0,4,8,4,5,11,10,1,4,5,14,NA,1,3,2670,8,296.421805555556,4,1,1,2,19,-3.35719260373834
"5372",7698,-1,0.27,31,32,0,0,4,8,4,5,11,10,1,4,5,14,NA,1,3,2670,8,296.421805555556,4,1,1,2,19,-3.35719260373834
"5373",7699,-2.13,-1.02,13,22,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,NA,2,23.6904976851852,0,1,1,2,2,-2.49745946014858
"5374",7700,0.11,0.95,34,25,NA,NA,2,2,0,8,8,6,0,0,2,2,0,1,2,2217,3,394.782060185185,2,1,1,2,9,-2.82592263873672
"5375",7702,-2.48,-0.69,23,25,0,0,2,2,1,1,9,8,2,2,6,15,6,0,0,NA,5,4.51209490740741,0,1,1,2,21,-2.82592263873672
"5376",7703,-2.29,-0.37,19,27,0,0,0,6,5,1,1,1,0,2,1,3,1,1,1,817,3,7.43770833333333,1,4,1,2,3,-3.0062675861412
"5377",7705,-4.04,-1.94,21,53,0,0,0,0,0,2,2,2,0,0,8,8,6,0,0,NA,3,29.619212962963,0,1,2,1,6,-4.21478216416099
"5378",7706,-4.42,-2.8,19,66,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,NA,1,0.813865740740741,0,2,1,3,2,-4.41819146254222
"5379",7708,-1.6,-0.25,17,26,0,0,0,7,6,0,2,NA,0,2,0,1,1,1,3,2660,2,293.820486111111,4,1,1,2,6,-2.91952480886474
"5380",7709,-2.83,0.12,22,51,0,0,0,3,3,4,10,8,2,7,2,3,1,1,1,402,2,29.0202546296296,1,1,1,2,8,-4.1496730151443
"5381",7710,-1.08,0.3,26,23,0,0,1,1,0,6,6,5,0,0,1,1,0,1,0,NA,2,51.0503240740741,4,1,1,1,4,-2.61557027051489
"5382",7711,-1.72,-0.83,13,19,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,NA,1,0.833425925925926,0,1,1,2,1,-2.08258907483073
"5383",7712,-1.8,-0.42,15,21,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,NA,2,32.9998726851852,1,1,1,2,1,-2.36976803238571
"5384",7714,-2.37,-0.7,20,41,0,0,2,7,5,3,5,4,2,7,1,2,0,1,1,1785,1,194.701469907407,4,1,1,2,6,-3.78391606866848
"5385",7716,-1.37,-0.63,17,18,0,0,1,1,0,1,1,0,0,0,4,4,NA,1,0,NA,2,6.27305555555555,1,1,1,1,3,-1.92149873255189
"5386",7717,-2.53,-0.08,22,33,NA,NA,0,3,2,5,15,9,0,9,0,5,2,0,0,NA,5,38.3162268518519,0,1,1,2,15,-3.41441638792349
"5387",7722,-1.36,0.25,20,22,0,0,3,3,3,3,3,3,0,0,0,0,0,1,0,NA,3,283.442743055556,2,1,2,2,3,-2.49745946014858
"5388",7724,-1.28,0.25,22,19,0,0,0,0,0,8,8,5,1,1,3,3,2,1,1,261,5,412.567662037037,1,1,2,2,5,-2.08258907483073
"5389",7725,-3.23,-1.9,18,75,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,NA,1,0.06375,0,2,1,2,1,-3.98146019306401
"5390",7726,-3.05,-1.36,17,49,0,0,0,1,1,3,3,1,0,0,1,3,3,1,0,NA,1,0.944965277777778,1,6,1,1,4,-4.08122784448983
"5391",7727,-1.2,0.71,23,18,0,0,0,0,0,2,2,0,0,0,1,1,NA,0,1,2239,1,237.02119212963,0,1,1,2,2,-1.92149873255189
"5392",7728,-1.44,0.37,27,33,0,0,1,12,10,2,6,4,0,4,1,2,NA,1,4,6083,4,308.576666666667,9,1,1,2,10,-3.41441638792349
"5393",7728,-1.44,0.37,27,33,0,0,1,12,10,2,6,4,0,4,1,2,NA,1,4,6083,4,308.576666666667,9,1,1,2,10,-3.41441638792349
"5394",7728,-1.44,0.3,27,33,0,0,1,12,10,2,6,4,0,4,1,2,NA,1,4,6083,4,308.576666666667,9,1,1,2,10,-3.41441638792349
"5395",7728,-1.44,0.3,27,33,0,0,1,12,10,2,6,4,0,4,1,2,NA,1,4,6083,4,308.576666666667,9,1,1,2,10,-3.41441638792349
"5396",7728,-1.12,0.37,27,33,0,0,1,12,10,2,6,4,0,4,1,2,NA,1,4,6083,4,308.576666666667,9,1,1,2,10,-3.41441638792349
"5397",7728,-1.12,0.37,27,33,0,0,1,12,10,2,6,4,0,4,1,2,NA,1,4,6083,4,308.576666666667,9,1,1,2,10,-3.41441638792349
"5398",7728,-1.12,0.3,27,33,0,0,1,12,10,2,6,4,0,4,1,2,NA,1,4,6083,4,308.576666666667,9,1,1,2,10,-3.41441638792349
"5399",7728,-1.12,0.3,27,33,0,0,1,12,10,2,6,4,0,4,1,2,NA,1,4,6083,4,308.576666666667,9,1,1,2,10,-3.41441638792349
"5400",7728,-1.44,0.37,27,33,0,0,1,12,10,2,6,4,0,4,1,2,NA,1,4,6083,4,308.576666666667,9,1,1,2,10,-3.41441638792349
"5401",7728,-1.44,0.37,27,33,0,0,1,12,10,2,6,4,0,4,1,2,NA,1,4,6083,4,308.576666666667,9,1,1,2,10,-3.41441638792349
"5402",7728,-1.44,0.3,27,33,0,0,1,12,10,2,6,4,0,4,1,2,NA,1,4,6083,4,308.576666666667,9,1,1,2,10,-3.41441638792349
"5403",7728,-1.44,0.3,27,33,0,0,1,12,10,2,6,4,0,4,1,2,NA,1,4,6083,4,308.576666666667,9,1,1,2,10,-3.41441638792349
"5404",7728,-1.12,0.37,27,33,0,0,1,12,10,2,6,4,0,4,1,2,NA,1,4,6083,4,308.576666666667,9,1,1,2,10,-3.41441638792349
"5405",7728,-1.12,0.37,27,33,0,0,1,12,10,2,6,4,0,4,1,2,NA,1,4,6083,4,308.576666666667,9,1,1,2,10,-3.41441638792349
"5406",7728,-1.12,0.3,27,33,0,0,1,12,10,2,6,4,0,4,1,2,NA,1,4,6083,4,308.576666666667,9,1,1,2,10,-3.41441638792349
